titleId,originalTitle,releaseYear,mainCountry,firstLanguage,genres,imdbRating,numberOfVotes,arthouse_score
tt0016232,Poil de carotte,1925.0,FR,zxx,Drama,7.2,328.0,9
tt5715310,Les ronds-points de l'hiver,2016.0,FR,fr,"Crime, Thriller",7.3,16.0,4
tt3269724,Powrót Agnieszki H.,2013.0,PL,pl,"Documentary, Biography, History",7.1,32.0,4
tt12650806,Keeper,2020.0,NL,nl,Documentary,7.3,18.0,3
tt0157380,Benito Mussolini,1962.0,IT,it,"Documentary, Biography, History, War",7.0,27.0,6
tt22534924,Anna,2022.0,BG,bg,Drama,8.9,19.0,3
tt0026125,Die blonde Carmen,1935.0,DE,de,Musical,7.2,24.0,4
tt0372180,Body Limits,2002.0,FR,fr,Documentary,7.7,14.0,2
tt29432542,Unbroken stars,2023.0,RS,sr,Documentary,9.9,8.0,3
tt1045858,Kronika powstania w getcie warszawskim wg Marka Edelmana,1993.0,PL,pl,Documentary,7.8,8.0,6
tt33059008,El mètode Farrer,2024.0,ES,es,Documentary,7.9,14.0,3
tt9859814,The Cacophony of Donbas,2018.0,UA,uk,Documentary,7.3,41.0,6
tt0025388,Die Liebe und die erste Eisenbahn,1934.0,DE,de,,7.0,14.0,2
tt0382697,La fille mal gardée,1981.0,GB,zxx,,7.9,18.0,2
tt6722976,The Elephant Queen,2018.0,GB,en,"Documentary, Family",7.8,2407.0,7
tt27503466,Qingchun,2023.0,FR,zh,Documentary,7.1,392.0,6
tt6601218,Geschlossene Gesellschaft - Missbrauch an der Odenwaldschule,2014.0,DE,de,Documentary,7.8,6.0,3
tt0032626,Ihr Privatsekretär,1940.0,DE,de,"Comedy, Crime",7.4,14.0,3
tt13359582,Radiograph of a Family,2020.0,NO,fr,"Documentary, Biography, History, Romance",7.4,301.0,7
tt0176977,Matti da slegare,1975.0,IT,it,Documentary,7.4,145.0,8
tt11952822,Mnohaya lita. Stoyko,2020.0,UA,uk,"Documentary, Biography, Family, History, War",9.1,48.0,7
tt0088264,Thriller,1984.0,AT,de,,7.4,6.0,3
tt0037833,Jolanta - den gäckande suggan,1945.0,SE,sv,Comedy,7.2,11.0,3
tt14251730,Pou sai more Nikitara,2021.0,GR,el,"Biography, Drama, History, War",7.9,21.0,4
tt7133098,Mama Colonel,2017.0,FR,ln,Documentary,7.1,84.0,9
tt0976178,Total Denial,2006.0,BG,my,Documentary,7.8,40.0,6
tt0241017,Der Unendliche Weg,1943.0,DE,de,"Biography, Drama, History",7.2,10.0,2
tt12606830,Die Ecke,2022.0,DE,de,Documentary,7.1,11.0,3
tt15329774,Mitholz,2021.0,CH,de,Documentary,7.0,10.0,2
tt1600404,Dreaming Mali,2010.0,DE,,Documentary,8.2,16.0,3
tt19048058,Samma sång - en resa till Peps Persson,2021.0,NO,sv,Documentary,7.0,17.0,3
tt1368083,Frau Mercedes,2008.0,CH,gsw,Documentary,7.8,12.0,4
tt0054745,Chronique d'un été (Paris 1960),1961.0,FR,fr,"Documentary, History",7.5,3731.0,9
tt4555790,All the Precious Things,2015.0,IT,it,"Comedy, Crime, Thriller",7.7,14.0,3
tt1527186,Melancholia,2011.0,DK,en,"Drama, Sci-Fi",7.1,199773.0,9
tt0241062,Wildvogel,1943.0,DE,de,,7.8,12.0,2
tt5564992,Juggling Berlin,2000.0,DE,de,Documentary,8.4,6.0,3
tt3750874,High-Rise,2015.0,GB,en,"Drama, Sci-Fi",5.5,45976.0,7
tt23185024,Dying to Live,2022.0,BE,nl,Documentary,8.2,12.0,2
tt1436000,Cooking History,2009.0,SK,de,Documentary,7.3,288.0,6
tt1278454,Stolperstein,2008.0,DE,en,Documentary,7.7,18.0,5
tt2166109,Sabbia e ferro,2012.0,IT,it,"Animation, History",8.0,12.0,3
tt22263934,Je'vida,2023.0,FI,qae,"Drama, History",7.5,188.0,7
tt16212270,Sarura. The future is an unknown place,2022.0,IT,ar,Documentary,7.7,12.0,2
tt2892036,Das Weiterleben der Ruth Klüger,2011.0,AT,de,Documentary,7.4,14.0,4
tt13087552,Arzak since 1897,2020.0,ES,es,Documentary,7.5,31.0,4
tt1550311,Auto*mat,2009.0,CZ,cs,Documentary,7.2,28.0,5
tt1583737,Impardonnables,2011.0,FR,fr,Drama,5.8,833.0,10
tt9170952,La moda proibita (Roberto Capucci e il futuro dell'Alta Moda),2019.0,IT,it,"Documentary, Biography",8.7,13.0,4
tt0366721,Trilogia: To livadi pou dakryzei,2004.0,GR,el,"Drama, History, Romance",7.8,5442.0,10
tt19849882,Bestie ze Zlego,2022.0,PL,pl,Documentary,7.0,10.0,4
tt0255850,Bossemans et Coppenolle,1938.0,BE,fr,Comedy,7.6,16.0,4
tt9006120,The Dawn of Kaiju Eiga,2019.0,ES,ja,"Documentary, History",8.1,24.0,4
tt5723272,Aus dem Nichts,2017.0,DE,de,"Crime, Drama, Thriller",7.1,36266.0,8
tt3721936,American Honey,2016.0,GB,en,"Adventure, Drama, Romance",7.0,47702.0,8
tt7232740,Cold Blood,2015.0,BE,fr,Fantasy,7.0,29.0,4
tt30981554,Non Solo Barzellette,2023.0,IT,it,Comedy,8.8,30.0,4
tt7205466,Light: Dritë,2017.0,AL,sq,Documentary,10.0,6.0,6
tt0103708,Apfelbäume,1992.0,DE,de,Drama,7.0,23.0,5
tt2007414,La minaccia,2008.0,IT,es,Documentary,7.4,6.0,3
tt21196398,A World to Shape,2022.0,NL,nl,Documentary,7.2,10.0,4
tt8198926,The Devil Dogs,2017.0,FR,fr,Documentary,9.1,15.0,4
tt0258607,Gazoros Serron,1974.0,GR,el,Documentary,7.6,6.0,4
tt0396184,Pusher II,2004.0,DK,da,"Action, Crime, Drama",7.3,25882.0,6
tt3743204,Majubs Reise,2013.0,DE,de,"Documentary, Biography, History",8.3,16.0,4
tt2520548,Bernard Bovet le vieil homme à la caméra,2012.0,CH,fr,Documentary,8.0,14.0,4
tt0102041,Hinter verschlossenen Türen,1991.0,CH,de,Drama,7.0,7.0,4
tt1203512,Dejiny Jaroslava Sabaty,2007.0,CZ,cs,"Documentary, History",7.8,10.0,5
tt5518386,Zimmer 202 - Peter Bichsel in Paris,2010.0,CH,de,"Documentary, Biography",8.1,17.0,3
tt0243862,Italiensk for begyndere,2000.0,DK,da,"Comedy, Drama, Romance",7.0,14070.0,11
tt4693356,Monicelli: La versione di Mario,2012.0,IT,it,Documentary,7.2,25.0,3
tt5341294,L'esercito più piccolo del mondo,2015.0,VA,it,Documentary,7.2,30.0,4
tt3296980,Herbert,2015.0,DE,de,Drama,7.1,811.0,7
tt18452942,En djevel med harpun,2022.0,NO,no,Documentary,7.0,20.0,4
tt4450930,Le Hobbit: Le Retour du Roi du Cantal,2015.0,FR,fr,Adventure,7.2,15.0,4
tt0107990,Rosenemil,1993.0,FR,de,Romance,7.6,31.0,4
tt0112654,Les cent et une nuits de Simon Cinéma,1995.0,FR,fr,"Comedy, History, Romance",6.5,1988.0,9
tt2101314,Anton Corbijn Inside Out,2012.0,NL,en,"Documentary, Biography",7.0,566.0,6
tt1371588,Trennschärfe,2009.0,DE,de,"Drama, Mystery",8.2,28.0,6
tt1696535,El Bulli: Cooking in Progress,2010.0,DE,ca,Documentary,6.3,1166.0,7
tt10370886,The Storms of Jeremy Thomas,2021.0,GB,en,Documentary,6.3,101.0,7
tt0109103,L'amico immaginario,1994.0,IT,it,Drama,7.0,25.0,5
tt0069421,Il tuo vizio è una stanza chiusa e solo io ne ho la chiave,1972.0,IT,it,"Drama, Horror, Mystery, Thriller",6.6,4910.0,6
tt15783322,Nasa brazilska prica,2014.0,BA,bs,Sport,8.8,7.0,3
tt11368628,Déjà le sang de mai ensemençait novembre,1982.0,FR,fr,Documentary,9.2,12.0,4
tt0298180,Telefoni i një mëngjesi,1987.0,AL,sq,"Drama, Family",8.1,12.0,3
tt0290394,Abel Gance: The Charm of Dynamite,1968.0,GB,fr,Documentary,7.3,82.0,7
tt13690820,Toiveiden koulu,2021.0,FI,ar,Documentary,7.8,34.0,7
tt0428275,Both Ends Burning,2004.0,NL,nl,"Drama, Horror",7.3,32.0,5
tt2395139,Annelie,2012.0,CH,de,"Comedy, Drama",7.3,33.0,5
tt33495429,Cose che accadono sulla terra,2024.0,IT,it,Documentary,7.4,14.0,3
tt1869342,Comandante Max,2011.0,IT,it,"Biography, History",8.2,8.0,3
tt1791450,Amour,2012.0,AT,fr,Drama,7.9,106732.0,8
tt2146678,Dai pulcini di Quarantotti alle comete di Visconti,2012.0,IT,it,"Animation, Biography, History",8.6,9.0,3
tt1426371,La pivellina,2009.0,IT,it,Drama,7.1,746.0,7
tt6837882,Libere,2017.0,IT,it,Documentary,7.7,11.0,4
tt10168462,In the Name of Scheherazade or the First Beergarden in Tehran,2019.0,DE,de,Documentary,7.1,31.0,5
tt0098263,Schlaflose Nächte,1988.0,CH,gsw,Drama,7.7,15.0,2
tt4333610,Sons of God: For Such a Time as This,2014.0,NL,en,Documentary,8.8,21.0,5
tt0109037,Abschied von Agnes,1994.0,DE,de,Drama,7.8,19.0,4
tt10890044,The Human Factor,2019.0,GB,en,Documentary,7.5,413.0,6
tt6084338,Seeing Voices,2016.0,AT,de,Documentary,7.4,11.0,4
tt1534834,Rock and Roll Stole My Soul,2010.0,GB,en,"Comedy, Drama, Musical",7.5,14.0,4
tt0063232,"Llaman de Jamaica, Mr. Ward",1968.0,ES,es,Crime,7.7,15.0,4
tt0159618,Oi ores: Mia tetragoni tainia,1995.0,GR,el,,7.5,39.0,7
tt1094284,Valzer,2007.0,IT,it,Drama,7.0,114.0,7
tt12411922,80 italian sexy models,2006.0,IT,it,Comedy,9.2,9.0,3
tt0096755,Torrents of Spring,1989.0,GB,en,"Drama, Romance",5.8,438.0,7
tt1110628,Gefangene des Meeres,1991.0,DE,el,Documentary,7.9,11.0,4
tt0172357,Dragus,1929.0,RO,zxx,Documentary,7.1,31.0,4
tt1197534,Poulia sto valto,2008.0,GR,el,Documentary,7.6,25.0,5
tt0032166,Zwölf Minuten nach zwölf,1939.0,DE,de,"Comedy, Crime",7.0,11.0,2
tt6226610,En attendant les hirondelles,2017.0,FR,ar,Drama,6.3,387.0,8
tt2578290,The Stuart Hall Project,2013.0,GB,en,"Documentary, Biography, History",7.2,183.0,8
tt11847556,El siglo de Galdós,2020.0,ES,es,Documentary,7.1,22.0,4
tt8227356,Kirby at War: La Guerre De Kirby,2017.0,FR,fr,Documentary,7.3,28.0,3
tt12319056,Selma - an adventure from the edge of the world,2020.0,PL,pl,"Documentary, Adventure, Biography",8.0,10.0,5
tt3627458,Buschow,2015.0,DE,de,Romance,8.8,9.0,3
tt0194523,Das weiße Stadion,1928.0,CH,de,"Documentary, Sport",7.3,224.0,7
tt4848270,Parasozial - Fiktive Detektive,2017.0,DE,de,"Comedy, Crime",7.6,8.0,4
tt11719504,L'Invitation,2022.0,LU,qav,Documentary,7.8,6.0,4
tt13848584,"Gehört, gesehen - ein Radiofilm",2019.0,AT,de,Documentary,7.0,5.0,3
tt0233480,Contretemps,1990.0,FR,fr,Documentary,7.1,18.0,4
tt1558802,KoranKinder,2009.0,DE,bn,Documentary,7.0,11.0,3
tt0042625,Justice est faite,1950.0,FR,fr,"Drama, Mystery",7.1,462.0,6
tt0186357,Michelino 1A B,1956.0,IT,it,Documentary,7.0,26.0,5
tt13583716,Irréversible,2002.0,FR,fr,"Crime, Drama, Mystery, Thriller",7.3,150433.0,8
tt20245400,Drömmen om Djenné,2023.0,SE,sv,Documentary,7.7,7.0,3
tt2285557,Les Feux Arctiques,2011.0,FI,fi,"Documentary, Biography, Drama, History",8.0,8.0,2
tt0012815,Värmlänningarna,1921.0,SE,zxx,"Drama, Romance",7.7,18.0,5
tt0238632,Strejferen II,1992.0,DK,da,Thriller,7.0,6.0,0
tt3526706,Chevalier,2015.0,GR,el,"Comedy, Drama",6.2,5053.0,7
tt0017090,Luftskibet 'Norge's flugt over polhavet,1926.0,NO,zxx,Documentary,7.1,7.0,3
tt2067027,VolaVola,2009.0,IT,it,Animation,7.4,15.0,3
tt13938246,Rouges Silences,1979.0,FR,fr,,7.8,13.0,5
tt0400733,La piel de la tierra,2004.0,ES,es,Drama,7.5,10.0,4
tt0103662,Am Rande der Welt,1992.0,AT,,Documentary,7.5,8.0,3
tt27417408,À Vol d'oiseaux,2023.0,FR,fr,"Animation, Family",7.2,21.0,5
tt8793990,Evelyn,2018.0,GB,en,Documentary,7.2,886.0,8
tt1125916,Roots Germania,2007.0,DE,de,Documentary,7.3,31.0,7
tt1178641,Berliner Reigen,2007.0,DE,de,Drama,7.5,22.0,4
tt2144660,148 Stefano: Mostri dell'inerzia,2011.0,IT,it,Documentary,7.6,13.0,5
tt0150094,Le chasseur de chez Maxim's,1927.0,FR,zxx,Drama,8.2,8.0,3
tt0379695,Amazones 2000,2000.0,FR,fr,Documentary,7.8,16.0,3
tt2400475,Tomorrow Will Be Better,2012.0,CZ,cs,Documentary,7.2,23.0,4
tt3757386,Falks grav,2014.0,SE,sv,Biography,7.5,13.0,4
tt8649148,"I, Dolours",2018.0,IE,en,Documentary,7.2,354.0,6
tt4827544,Meleg Férfiak Hideg Diktatúrák,2015.0,CZ,hu,"Documentary, Biography, Drama, History",7.2,49.0,6
tt6864734,Portolago: Fantasmata sto Aigaio,2017.0,GR,el,"Documentary, History",8.6,13.0,3
tt27543570,Dead Girls Dancing,2023.0,DE,en,Drama,5.3,188.0,7
tt0080150,Wsród nocnej ciszy,1978.0,PL,pl,"Crime, Drama, Mystery",7.3,302.0,6
tt2089733,Little Heaven,2011.0,BE,am,Documentary,8.1,17.0,5
tt2316787,Kuningas Litmanen,2012.0,FI,fi,"Documentary, Biography, Sport",7.5,788.0,6
tt20193758,Femminile Singolare,2022.0,IT,it,"Comedy, Drama",8.3,14.0,3
tt1789837,Matkalla Toven kanssa,1993.0,FI,fi,Documentary,7.3,19.0,4
tt0358676,Il ritorno di Cagliostro,2003.0,IT,it,"Comedy, Drama",7.0,391.0,6
tt0166096,Le bestiaire d'amour,1965.0,FR,fr,Documentary,7.3,10.0,2
tt0293269,Hör mit Schmerzen,2000.0,DE,de,"Documentary, Music",7.8,16.0,4
tt1185600,Improvvisamente l'inverno scorso,2008.0,IT,it,Documentary,7.2,226.0,6
tt12959488,La Terre parle arabe,2007.0,GR,ar,Documentary,8.5,9.0,3
tt4351964,Hydro,2014.0,ES,zxx,"Documentary, Animation, Adventure, Fantasy, Sci-Fi",7.7,6.0,3
tt2324384,A nagy füzet,2013.0,HU,hu,"Drama, War",7.0,3282.0,8
tt3177124,Bach en Madrid,2013.0,ES,es,"Documentary, Drama, History, Music",8.4,10.0,3
tt3659740,Waiting for August,2014.0,BE,ro,"Documentary, Drama, Family",7.1,239.0,6
tt0416218,Shantav den,2004.0,BG,bg,Drama,7.9,32.0,4
tt1646221,Periferic,2010.0,RO,ro,"Action, Drama, Thriller",6.6,910.0,8
tt1494764,Innocent Crimes,2011.0,GB,en,"Crime, Thriller",8.0,13.0,4
tt0196024,I promessi sposi,1922.0,IT,zxx,"Drama, History, Romance",7.2,24.0,5
tt0123223,Pigen fra Palls,1916.0,DK,zxx,Drama,7.4,6.0,2
tt14077794,La mif,2021.0,CH,fr,Drama,7.0,305.0,8
tt3728480,St. Pauli Zoo,2015.0,DE,de,Documentary,7.8,15.0,6
tt0376790,Ne se motay v krakata mi,1987.0,BG,bg,Drama,7.2,23.0,4
tt13098910,Fosterfamiljen,2022.0,SE,sv,Documentary,7.2,13.0,4
tt0192423,Il pane amaro,1968.0,IT,it,Documentary,7.6,8.0,3
tt0065392,Amintiri bucurestene,1970.0,RO,,Documentary,7.7,16.0,3
tt0464341,Zdroj,2005.0,CZ,cs,Documentary,8.0,21.0,5
tt0384269,Land in Sicht,1990.0,DE,de,"Drama, Romance",8.1,11.0,3
tt0102627,Els papers d'Aspern,1991.0,ES,es,Drama,7.2,27.0,4
tt0011886,Wuthering Heights,1920.0,GB,zxx,Drama,7.4,30.0,4
tt32880628,When Money Breaks: FTX,2024.0,GB,en,Documentary,9.6,10.0,4
tt0014346,Paganini,1923.0,DE,zxx,"Biography, Music",7.1,31.0,4
tt1043570,Les travestis pleurent aussi...,2007.0,FR,es,Documentary,8.4,25.0,4
tt0233386,Die Brücke,1949.0,DE,de,Drama,7.5,146.0,6
tt32086032,Le royaume,2024.0,FR,fr,"Drama, Thriller",7.0,317.0,7
tt14586728,Dolcemente Complicate,2021.0,IT,it,,7.8,7.0,4
tt0092194,Noi vivi,1942.0,IT,it,"Adventure, Drama, Romance, War",7.2,430.0,6
tt7745338,Pagine nascoste,2017.0,IT,it,Documentary,7.4,5.0,4
tt3702672,Daimonion,2016.0,DE,de,"Drama, Mystery, Thriller",7.9,12.0,3
tt0073339,"Vergine, e di nome Maria",1975.0,IT,it,"Comedy, Drama",7.5,51.0,6
tt2337893,Der Wandler,2012.0,AT,de,"Horror, Mystery, Thriller",7.9,14.0,5
tt0069215,San Michele aveva un gallo,1972.0,IT,it,"Drama, History",7.2,908.0,6
tt15296354,Dissidence,2021.0,FR,fr,Documentary,8.6,11.0,3
tt15821234,Citromsziget,2021.0,HU,hu,Documentary,9.7,13.0,3
tt1329450,Today Is Better Than Two Tomorrows,2009.0,IE,lo,Documentary,8.0,12.0,5
tt1828237,Mama Africa,2011.0,FI,en,"Documentary, Biography, Music",7.0,354.0,6
tt0290122,Abel Gance: The Charm of Dynamite,1968.0,GB,fr,Documentary,7.3,82.0,8
tt2901760,L'escale,2013.0,CH,fr,Documentary,7.3,117.0,6
tt0417228,Vanished! A Video Seance,1999.0,GB,en,Drama,7.0,9.0,3
tt0456501,Københavnerfortolkningen,2004.0,DK,da,Documentary,7.4,17.0,3
tt9431078,Causa especial 20907/2017,2018.0,ES,ca,Documentary,8.1,8.0,3
tt3908866,On the Way of Freedom,2007.0,LV,lv,Documentary,8.9,10.0,2
tt13328974,Persona (no) humana,2022.0,ES,es,"Documentary, Thriller",7.7,12.0,4
tt6314184,Another Me,2016.0,IT,it,Documentary,7.9,7.0,3
tt0022919,Friederike,1932.0,DE,de,Drama,7.6,11.0,2
tt2527640,Westenbrink,2008.0,NL,nl,"Action, Drama, Thriller",9.4,8.0,3
tt6777114,12 jours,2017.0,FR,fr,Documentary,7.1,527.0,8
tt1082592,Merica,2007.0,IT,it,Documentary,9.2,14.0,5
tt12879250,Madama Butterfly,2018.0,ES,it,Musical,8.4,5.0,2
tt1112830,Die Spieler,2007.0,DE,de,Drama,9.2,55.0,7
tt2187492,Veliki dan,2012.0,HR,hr,Documentary,8.5,17.0,3
tt0189172,"Un spécialiste, portrait d'un criminel moderne",1999.0,FR,he,Documentary,7.3,390.0,7
tt2102395,Papagordo. En casa de Raimundo Amador,2011.0,ES,es,Documentary,7.8,11.0,3
tt11455702,Adoptee 88,2019.0,LV,lv,Documentary,9.3,7.0,3
tt2560702,Ballerina,2012.0,DK,sv,"Documentary, Biography",7.8,18.0,4
tt0096292,Tous les nuages sont des horloges,1988.0,CH,fr,Drama,7.7,10.0,4
tt20872618,Zeréck,2022.0,LU,lb,Romance,7.7,10.0,5
tt1242442,Mondscheinsonate,2009.0,DE,de,"Drama, Thriller",7.0,9.0,3
tt6102966,UFE (Unfilmévénement),2016.0,FR,fr,,8.3,10.0,6
tt0435224,Nemmeno il destino,2004.0,IT,en,Drama,7.0,194.0,6
tt0100913,Werther,1990.0,SE,sv,Comedy,7.2,19.0,5
tt3480948,The Inquiry,2014.0,IE,en,History,8.0,8.0,3
tt1540133,The Guard,2011.0,GB,en,"Comedy, Crime, Thriller",7.3,97631.0,7
tt1664738,Normal,2010.0,CH,de,Documentary,8.2,8.0,3
tt10012930,Uljanenko uncensored,2021.0,UA,uk,Documentary,8.2,6.0,3
tt5170338,I Don't Belong Anywhere: Le cinéma de Chantal Akerman,2015.0,BE,fr,Documentary,7.2,216.0,6
tt0183965,Veljet,1991.0,FI,,"Documentary, Music",7.1,50.0,6
tt8339444,System Error,2018.0,DE,de,Documentary,7.0,298.0,7
tt16235102,L'exode,2020.0,FR,fr,Documentary,8.2,6.0,3
tt0368111,Oranges et pamplemousses,1997.0,FR,fr,Comedy,7.0,11.0,3
tt8091606,Na vodi,2018.0,HR,hr,Documentary,7.3,27.0,3
tt6439664,Zasto je Dragan napravio orkestar,2017.0,RS,sr,Documentary,7.6,11.0,3
tt5743588,Peter von Bagh,2016.0,FI,fi,"Documentary, Biography",7.2,38.0,6
tt11650320,My Carpathian Grandpa,2023.0,UA,uk,"Comedy, Drama, Family",7.0,164.0,6
tt1930370,"Jacques Leonard, el payo Chac",2011.0,ES,es,Documentary,7.3,12.0,3
tt0183975,Viimeinen kesä,1992.0,FI,fi,"Documentary, History, War",7.3,14.0,4
tt2069819,Justice for Sale,2011.0,NL,fr,"Documentary, Crime, Drama",7.7,22.0,6
tt11423894,Mullah's Daughter,2019.0,GB,fa,Documentary,7.7,7.0,3
tt0368728,Fodbolddrengen,2000.0,DK,da,"Documentary, Family, Sport",8.0,8.0,3
tt0247732,Die Stimme aus dem Äther,1939.0,DE,de,,8.8,15.0,3
tt5980412,Peripherie,2016.0,CH,de,Drama,7.6,29.0,3
tt1748179,Red Lights,2012.0,ES,en,"Drama, Fantasy, Mystery",6.2,67498.0,6
tt1193088,Le code a changé,2009.0,FR,fr,"Comedy, Drama",5.8,2145.0,7
tt0366934,Qui a tué Cécile Bloch?,2003.0,FR,fr,"Crime, Documentary, Thriller",7.8,9.0,2
tt0765450,Figner: The End of a Silent Century,2006.0,NL,ru,Documentary,7.4,26.0,5
tt1666321,Life Extended,2009.0,SE,sv,Documentary,7.0,15.0,3
tt0065124,Tropici,1968.0,IT,pt,Drama,7.4,21.0,8
tt4764992,The Boy Who Was a King,2011.0,BG,bg,"Documentary, Biography, History",7.5,90.0,6
tt6448852,As Mil e Uma Noites - Volume 1: O Inquieto,2015.0,PT,pt,Drama,6.9,2459.0,9
tt0236576,Paragraph 175,2000.0,GB,en,"Documentary, History, Romance, War",7.7,2228.0,8
tt1568328,Enemies of the People,2009.0,GB,en,"Documentary, Crime, History",7.7,566.0,9
tt5097070,Dancer,2016.0,GB,en,"Documentary, Biography",7.8,3240.0,6
tt21086802,Augure,2023.0,BE,fr,Drama,5.9,1010.0,8
tt9448016,Privacy of Wounds,2018.0,NO,ar,Documentary,8.4,12.0,3
tt0025304,In Wien hab' ich einmal ein Mädel geliebt,1931.0,DE,de,,7.2,7.0,2
tt2296747,"En mai, fais ce qu'il te plaît",2015.0,FR,fr,"Drama, War",6.7,1286.0,7
tt10199586,Atlantique,2019.0,FR,wo,"Drama, Fantasy, Mystery, Romance",6.7,10751.0,8
tt3433586,Tomasz Ossolinski: Before the Show,2014.0,PL,pl,"Documentary, Biography",9.0,29.0,4
tt14563506,Il ragazzo con la Leica,2021.0,IT,it,Documentary,7.5,8.0,4
tt0021127,Die Marquise von Pompadour,1931.0,DE,de,Musical,7.5,11.0,4
tt9792010,Pavyzdingas elgesys,2019.0,LT,lt,Documentary,7.5,81.0,7
tt2404803,Nr. 7,2012.0,AT,de,"Documentary, Biography, Family",8.5,13.0,4
tt10602774,Escort Boy,2019.0,FR,fr,Romance,7.9,11.0,4
tt2519412,End Credits,2013.0,BE,nl,Documentary,8.5,15.0,4
tt1175266,Le voyage sans fin,1985.0,FR,fr,,7.0,7.0,3
tt10570034,Fucilateli - Commissione d'inchiesta su Caporetto 1918 - 19,2019.0,IT,it,Documentary,7.0,7.0,4
tt0361710,L'homme des casernes,1994.0,CH,fr,Documentary,8.1,8.0,4
tt0052731,Destinazione Sanremo,1959.0,IT,it,Musical,7.0,7.0,3
tt0172453,Filmul Iasilor,1935.0,RO,,Documentary,8.4,9.0,2
tt14104764,Les prières de Delphine,2021.0,BE,fr,Documentary,7.4,56.0,8
tt0342324,Eldra,2002.0,GB,cy,Drama,7.7,28.0,4
tt3984200,Air No. 3,2014.0,DE,de,Sci-Fi,7.3,14.0,4
tt6522688,Well Fed,2017.0,NL,en,Documentary,7.9,23.0,5
tt1786375,37 mnimes,2010.0,GR,el,Drama,7.8,10.0,3
tt7705694,Cruxman,2018.0,IT,it,"Action, Comedy, Family",7.0,11.0,3
tt7573266,Zvicra,2018.0,CH,fr,Documentary,8.3,6.0,6
tt0067036,Et døgn med Ilse,1971.0,DK,da,Documentary,7.3,8.0,2
tt17675266,Cesária Évora,2022.0,PT,en,"Documentary, Biography, Music",7.4,244.0,6
tt8061420,Zie mij doen,2018.0,BE,nl,Documentary,7.0,22.0,5
tt9600550,Cecchi Gori,2019.0,IT,it,"Documentary, Biography, History",7.1,22.0,4
tt0493265,Lena: The Bride of Ice,2008.0,GB,en,Drama,7.2,26.0,4
tt31194933,Der Parkhausmord - Wer tötete Charlotte Böhringer?,2024.0,DE,de,"Documentary, Crime",8.2,33.0,5
tt1207009,Next Time Ned,2010.0,GB,en,"Comedy, Drama",8.2,14.0,4
tt18381202,The Kaiser of Atlantis,2022.0,CZ,es,Documentary,7.2,16.0,3
tt0044395,Il bandolero stanco,1952.0,IT,it,"Comedy, Western",7.3,19.0,3
tt2323100,Zvírata nejsou zbozí,2004.0,CZ,cs,Documentary,8.4,7.0,3
tt6134188,Goin' Rectal,2018.0,NL,nl,"Comedy, Music",7.9,22.0,4
tt4800016,"Gabo, la creación de Gabriel García Márquez",2015.0,ES,es,"Documentary, Biography, History",7.2,498.0,7
tt7045342,Procesul,2017.0,RO,ro,Documentary,7.0,18.0,3
tt4191180,Ma'a al-Fidda,2014.0,FR,ar,"Documentary, War",7.5,337.0,6
tt1819513,Dreams of a Life,2011.0,GB,en,"Documentary, Biography, Drama",6.8,3476.0,6
tt15439196,Film: The Living Record of Our Memory,2021.0,ES,en,Documentary,7.9,278.0,10
tt0309661,Haydushka kletva,1958.0,BG,bg,Drama,8.0,29.0,4
tt2851826,Bloody Lip,2012.0,GB,en,Comedy,7.9,18.0,4
tt3381804,Atemwege: Abseits des Selbstverständlichen,2013.0,DE,de,"Documentary, Biography",7.6,12.0,4
tt0025389,"Liebe, Tod und Teufel",1934.0,DE,de,Drama,7.0,26.0,3
tt8524146,Palace for the People,2018.0,BG,de,Documentary,7.3,82.0,6
tt4048272,Toni Erdmann,2016.0,DE,fr,"Comedy, Drama",7.3,52946.0,6
tt0257734,Grün ist die Heide,1932.0,DE,de,Musical,8.2,7.0,2
tt18245410,Spasmenos ihos,2022.0,GR,el,"Documentary, Music",8.3,23.0,5
tt27574721,Belarus 23.34,2023.0,DK,be,Documentary,7.5,9.0,5
tt6704496,Tenir la distance,2017.0,FR,fr,Documentary,7.1,8.0,6
tt3279000,Nak Muay,2013.0,LU,lb,"Documentary, Biography, Sport",7.4,6.0,3
tt1360810,"Pelléas et Mélisande, le chant des aveugles",2008.0,FR,fr,"Documentary, Music",7.9,14.0,4
tt0116922,Lost Highway,1997.0,FR,en,"Drama, Mystery, Thriller",7.6,156800.0,7
tt4741648,Le bois dont les rêves sont faits,2015.0,FR,fr,Documentary,7.2,117.0,7
tt1348997,Menschliches Versagen,2008.0,DE,de,Documentary,7.1,45.0,7
tt9266172,An den Rändern der Welt,2018.0,DE,de,Documentary,7.7,18.0,4
tt0953318,Ben X,2007.0,BE,qbn,"Drama, Thriller",7.3,19490.0,11
tt1854513,Blancanieves,2012.0,ES,es,"Drama, Fantasy",7.5,11800.0,8
tt3905048,118 dní v zajatí ladu,1998.0,SK,sk,Documentary,8.3,18.0,4
tt14651548,Heimat Natur,2021.0,DE,de,Documentary,7.6,12.0,3
tt3135356,Deckname Pirat,2014.0,DE,de,"Documentary, History",7.4,9.0,4
tt3320652,Open Access,2013.0,UA,uk,Documentary,8.0,14.0,2
tt0092772,Comrades,1986.0,GB,it,"Drama, History",7.3,953.0,9
