titleId,tmdb_id,budget,revenue,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,original_language,tagline,status,spoken_languages,production_countries
tt0417741,767.0,250000000.0,933959197.0,17.2326,7.681,20566.0,en,Dark secrets revealed.,Released,English,"GB, US"
tt1278340,14451.0,800000.0,2166797.0,2.8691,5.977,1211.0,no,"Eins, Zwei, Die!",Released,Norwegian,NO
tt1649444,80280.0,6400000.0,11019975.0,1.6422,5.322,1599.0,es,You may kiss the bride.,Released,"French, Catalan, Spanish",ES
tt0062150,39308.0,0.0,0.0,0.9111,4.732,28.0,en,Beaten into submission… turned into slaves… man at the mercy of a Kingdom of Prehistoric Women!,Released,English,GB
tt1172570,18533.0,230000.0,2300000.0,3.7407,6.961,2629.0,en,The Man. The Myth. The Celebrity.,Released,English,"GB, DK"
tt4615246,,,,,,,,,,,
tt0060616,104925.0,0.0,0.0,0.3092,6.4,23.0,it,Bloodletter! Bone-chilling! The thing is subhuman and it has a knife!,Released,Italian,"IT, FR"
tt0057076,657.0,2000000.0,78900000.0,5.5082,7.063,3296.0,en,The world's masters of murder pull out all the stops to destroy Agent 007!,Released,"English, Russian, Turkish, Romanian",GB
tt0232979,391176.0,0.0,0.0,1.0982,4.0,2.0,el,,Released,Greek,GR
tt0095468,10754.0,0.0,0.0,1.1265,7.63,393.0,pl,,Released,Polish,PL
tt1709143,190847.0,10600000.0,24084.0,2.3811,5.507,897.0,en,The search for life is about to end.,Released,English,"BE, IE, GB, US"
tt0067367,31472.0,0.0,0.0,1.0144,5.769,78.0,en,A vampire's lust knows no boundaries...,Released,English,GB
tt10310140,602211.0,20000000.0,1651413.0,2.4063,5.587,945.0,en,You Better Watch Out.,Released,English,"US, GB, CA"
tt0112401,9691.0,50000000.0,30303072.0,4.0223,6.492,1677.0,en,In the shadows of life. In the business of death. One man found a reason to live.,Released,"English, Spanish, Dutch",US
tt0417871,29291.0,0.0,0.0,4.9141,5.1,74.0,de,,Released,"English, French, German","AT, FR, DE, GB"
tt0050781,11594.0,1000000.0,0.0,1.4186,6.7,115.0,fr,The timeless tale of the seductive gypsy Esmeralda and the tortured hunchback Quasimodo.,Released,French,"FR, IT"
tt1825157,146015.0,0.0,200000.0,2.7641,6.509,1072.0,en,,Released,English,GB
tt0238112,1722.0,57000000.0,62112895.0,2.3527,6.0,558.0,en,,Released,"German, Italian, Greek, English","FR, GB, US"
tt0314840,,,,,,,,,,,
tt1467304,37169.0,2000000.0,252207.0,5.6292,5.185,2341.0,en,Their flesh is his fantasy.,Released,"German, Japanese, English",NL
tt3610746,375355.0,0.0,0.0,2.0657,6.242,572.0,en,Be Careful Who You Prank,Released,English,GB
tt0076847,146117.0,0.0,0.0,0.7369,6.0,18.0,en,Somewhere in this world there is one person you are destined to meet.,Released,"English, Spanish, French","FR, US"
tt0364517,8424.0,0.0,8561371.0,1.297,7.234,1858.0,fr,"When is love a game, and when is it not?",Released,French,"BE, FR"
tt0049248,43309.0,0.0,0.0,0.5439,5.114,22.0,en,Gamma-Ray Creatures Loose!,Released,English,GB
tt1178197,5871.0,0.0,0.0,1.6233,6.969,49.0,bg,,Released,"Bulgarian, German","BG, DE, HU, RS, SI"
tt1034314,10679.0,7500000.0,10109659.0,2.6355,5.745,1741.0,en,We come in peace!,Released,"English, German","FI, DE, AU"
tt2246887,228028.0,0.0,0.0,0.6765,4.79,31.0,en,Sometimes in order to move forward...you have to go back,Released,English,US
tt0816544,11098.0,0.0,0.0,0.4802,5.0,12.0,en,,Released,English,"AT, GB"
tt0257516,10012.0,35000000.0,19300000.0,3.2217,5.416,760.0,en,Beware the full moon,Released,English,"DE, US"
tt0050095,38006.0,0.0,0.0,0.8467,6.203,111.0,en,See It With Someone Brave! A Timeless Terror to Freeze You to Your Seats!,Released,English,GB
tt0053889,266108.0,0.0,0.0,0.5132,7.2,10.0,en,Here is Drama That Will Open Your Eyes and Awaken Your Heart!,Released,"English, Hebrew, Latin",GB
tt0083888,24129.0,0.0,0.0,0.7418,6.9,68.0,sv,,Released,Swedish,SE
tt0139060,53318.0,0.0,0.0,0.8529,3.5,13.0,en,,Released,English,US
tt0455538,13092.0,28000000.0,17286299.0,2.3449,6.0,826.0,en,"He's across the pond, and out of his depth.",Released,English,GB
tt5515236,,,,,,,,,,,
tt11777506,,,,,,,,,,,
tt2217859,157827.0,11000000.0,1400000.0,1.3335,6.469,368.0,en,Break the silence.,Released,"English, French","NO, US, FR, DK"
tt0065828,1864.0,0.0,0.0,0.5704,4.792,12.0,en,Dany. A little too young for her husband. A little too knowing for her lover.,Released,"English, French",GB
tt0115744,9450.0,0.0,2576197.0,1.2609,7.0,291.0,en,Fed up with the system. Ticked off at the establishment. And mad about... each other.,Released,English,"GB, US"
tt0770829,42411.0,2460000.0,4927268.0,0.5175,6.4,180.0,it,,Released,Italian,IT
tt1714915,152603.0,7000000.0,8213623.0,2.2689,7.203,2364.0,en,,Released,"Turkish, Arabic, English, French","GB, DE, FR, GR"
tt3481634,433630.0,0.0,0.0,2.1453,5.517,362.0,en,Deception hits home.,Released,English,"US, GB"
tt4446472,374471.0,0.0,0.0,0.5535,5.6,44.0,en,,Released,"French, English, Portuguese","PT, FR, US, PL"
tt3590858,421512.0,0.0,0.0,0.3905,7.5,2.0,en,It only takes one person to care.,Released,English,GB
tt0071464,24402.0,500000.0,20200000.0,5.5969,5.955,806.0,fr,Let's you feel good without feeling bad,Released,French,FR
tt0402910,5289.0,30000000.0,7000000.0,4.8441,6.3,1125.0,en,When the system breaks down... someone is about to get rich.,Released,English,"CA, GB, US"
tt0084777,29702.0,0.0,0.0,1.8517,6.817,680.0,it,Terror Beyond Belief!,Released,Italian,IT
tt6217306,424121.0,0.0,0.0,3.8112,6.135,1550.0,en,Your god can't help you.,Released,"Mandarin, English","US, GB"
tt0046045,48892.0,0.0,0.0,2.6128,4.55,10.0,en,Bad but Beautiful,Released,English,GB
tt0056194,16103.0,0.0,0.0,1.0257,7.166,163.0,en,,Released,English,GB
tt0076786,11906.0,0.0,2900000.0,4.6144,7.476,3146.0,it,Do You Know Anything About Witches?,Released,"English, Italian, Latin, German, French",IT
tt2066070,339715.0,0.0,0.0,0.3444,3.846,13.0,en,,Released,English,GB
tt1067733,15179.0,0.0,3250537.0,0.7568,6.765,115.0,sv,Little typo. Big problem.,Released,Swedish,SE
tt7479144,487387.0,0.0,0.0,0.3201,6.9,28.0,en,"The Player, The Man, The Truth",Released,English,"BE, CA, GB"
tt0013442,653.0,0.0,24194.0,4.2295,7.7,2405.0,de,A symphony of horror.,Released,No Language,DE
tt0276830,10046.0,53000000.0,0.0,1.4147,4.824,242.0,en,The devil you know.,Released,"German, French, English, Spanish","FR, MX, GB"
tt1424432,58496.0,0.0,8212430.0,3.1324,8.113,1162.0,en,No fear. No limits. No equal.,Released,"Portuguese, English, French, Japanese","GB, US, FR"
tt2316479,471429.0,0.0,0.0,1.4139,5.7,110.0,en,Mullets. Bullets. And one gem of a heist,Released,English,GB
tt0112818,687.0,11000000.0,39363635.0,3.1446,7.32,1472.0,en,,Released,English,"US, GB"
tt0169164,56020.0,0.0,0.0,0.7477,7.044,353.0,it,,Released,Italian,IT
tt5788406,,,,,,,,,,,
tt0265104,51215.0,0.0,0.0,1.877,5.1,71.0,en,,Released,"English, French",US
tt1692504,52587.0,0.0,2405336.0,2.3169,6.07,307.0,de,Immortal. Insatiable.,Released,German,"FR, DE"
tt0048394,72083.0,0.0,0.0,0.6542,7.086,111.0,es,Death on the road.,Released,"Spanish, English","ES, IT"
tt1656192,74513.0,10000000.0,3424648.0,3.5966,6.713,622.0,fr,Survival. Honor. Sacrifice.,Released,"French, English",FR
tt22408160,1029955.0,15000000.0,16398509.0,4.7731,6.5,1227.0,en,We might all be in danger.,Released,English,"IE, GB, US"
tt0065744,29129.0,0.0,0.0,0.745,5.108,79.0,fr,We were surprised to hear of your deaths. Your reappearance is even more surprising.,Released,"Italian, French",FR
tt1609492,74674.0,3400000.0,0.0,1.0616,6.063,40.0,da,,Released,"Danish, English, Spanish","AR, DK"
tt0103793,1987.0,0.0,0.0,1.044,6.909,383.0,de,,Released,"English, Arabic, German, French","AT, CH"
tt0049845,50799.0,0.0,0.0,1.7431,6.929,21.0,en,The True Inside Story of Scotland Yard's Crime Busters!,Released,English,GB
tt1235166,21575.0,13000000.0,17874044.0,3.5545,7.57,1698.0,fr,Escaping the prison of life.,Released,"Arabic, Corsican, French","FR, IT"
tt0385002,8923.0,0.0,4333271.0,4.8459,7.278,2529.0,en,Stand your ground.,Released,English,"GB, US"
tt0090903,30872.0,0.0,0.0,1.0636,5.432,74.0,it,"Having a lover is dangerous, but losing a lover is deadly.",Released,"English, Italian, Spanish","IT, ES"
tt0089469,11976.0,24500000.0,15502112.0,5.6698,6.24,1352.0,en,There may never be another dawn.,Released,"English, Italian","US, GB"
tt1648216,61979.0,0.0,0.0,7.2325,7.725,3192.0,es,One step to you.,Released,Spanish,ES
tt0065887,77399.0,0.0,0.0,0.5288,3.818,22.0,en,,Released,English,"GB, GR"
tt0383974,,,,,,,,,,,
tt0062445,66568.0,0.0,0.0,1.2307,7.6,53.0,fr,A Love Story That Rises Above the Tides of Battle!,Released,"English, French, Romanian","FR, IT, US, YU"
tt0328844,15824.0,0.0,1219595.0,0.9607,6.39,41.0,da,,Released,Danish,"GB, DK, SE, NO"
tt0058450,5967.0,200000.0,7600000.0,2.4648,7.392,866.0,fr,A film for all the young lovers of the world.,Released,French,"FR, DE"
tt0914837,29182.0,0.0,0.0,1.8494,5.459,111.0,en,The Measure Of Revenge,Released,English,GB
tt0104409,11569.0,5000000.0,12534961.0,2.6702,5.657,827.0,en,What started in Hell will end on Earth.,Released,English,US
tt0120804,1576.0,33000000.0,102984862.0,5.5413,6.65,6804.0,en,A secret experiment. A deadly virus. A fatal mistake.,Released,English,"CA, FR, DE, GB"
tt12390572,477462.0,2620000.0,492000.0,2.8398,5.813,241.0,en,Evil only a mother could love.,Released,English,FI
tt7026672,465136.0,4900000.0,10400000.0,4.3609,7.244,2286.0,en,Every day a different body. Every day a different life. Every day in love with the same girl.,Released,English,"CH, GB, US"
tt0157783,,,,,,,,,,,
tt1826956,295786.0,2400000.0,0.0,0.5268,5.643,14.0,sv,Everyone is infected!,Released,"English, Persian, Swedish",SE
tt0083922,5961.0,6000000.0,6800000.0,1.8664,7.8,863.0,sv,,Released,"English, German, Swedish, Yiddish","SE, DE, FR"
tt0049419,98184.0,0.0,0.0,0.9272,6.1,18.0,el,,Released,Greek,GR
tt0044829,32961.0,0.0,0.0,0.8535,7.2,278.0,en,The men who broke the bank and lost the cargo!,Released,English,GB
tt0030341,940.0,0.0,0.0,1.4101,7.433,1006.0,en,Comedy! Chills! Chuckles! in a Mystery Express!,Released,"Italian, English, German, French",GB
tt0072354,30885.0,0.0,0.0,0.9276,5.9,153.0,en,They shared the pleasures of the flesh and the horrors of the grave!,Released,English,GB
tt0038577,29589.0,0.0,0.0,0.9585,6.711,97.0,en,Murder... weapon or clue?,Released,English,GB
tt0062446,29790.0,0.0,0.0,0.5692,5.1,45.0,fr,,Released,French,FR
tt0076809,49158.0,750000.0,3000000.0,4.4974,4.573,116.0,it,It's Turning the Beach ... Into a Buffet!,Released,"Italian, English","IT, US"
tt0088103,24264.0,25000000.0,58000000.0,1.9058,5.661,155.0,en,Part animal. Part legend. All woman.,Released,English,"GB, US"
tt0340137,4676.0,0.0,0.0,0.7761,5.9,47.0,fr,,Released,French,FR
tt0025681,38719.0,0.0,0.0,0.368,5.9,20.0,en,Swordsman! Robinhood! Rogue!,Released,English,GB
tt0780536,8321.0,15000000.0,34533783.0,4.1552,7.498,5667.0,en,Shoot first. Sightsee later.,Released,English,"GB, US"
tt1235124,23488.0,0.0,4706919.0,3.2008,6.044,2215.0,en,Forever Young. Forever Cursed.,Released,"Russian, Polish, English",GB
tt7601098,575797.0,0.0,0.0,0.2464,5.9,8.0,am,A boy fights back against modernization by becoming a lion (anbessa).,Released,Amharic,"US, ET, IT"
tt1372686,101173.0,7700000.0,1072602.0,2.3779,5.839,488.0,en,Nature teaches beasts to know their friends.,Released,English,"IT, ME, RS, GB"
tt0181865,1900.0,48000000.0,207500000.0,7.6694,7.081,2356.0,en,No one gets away clean,Released,"Spanish, English",US
tt0064251,,,,,,,,,,,
tt0430634,10115.0,0.0,0.0,1.7472,6.812,597.0,en,Defy and Conquer.,Released,English,"DE, US"
tt0253474,423.0,35000000.0,120098945.0,10.8059,8.375,9976.0,en,Music was his passion. Survival was his masterpiece.,Released,"Russian, German, Polish, English","FR, DE, PL, GB"
tt0055205,750.0,0.0,0.0,1.1754,7.333,230.0,en,See the strange case of the strangler-killer on the night express!,Released,English,GB
tt1179258,22215.0,23000000.0,9400000.0,5.2427,6.1,224.0,en,Indulge in a wicked game of seduction,Released,"English, French, Italian, Latin","FR, DE, GB"
tt1667875,247313.0,550000.0,0.0,0.0864,0.0,0.0,en,,Released,"English, Italian, German, Russian, Japanese, Cantonese",AT
tt0381392,48266.0,0.0,0.0,4.5824,4.48,172.0,fr,,Released,"English, French, German, Spanish","FR, ES, AT"
tt2072045,142573.0,0.0,0.0,0.9115,5.179,28.0,en,There are two sides to every story.,Released,English,NL
tt0139809,1090.0,16000000.0,18564088.0,12.183,7.047,1479.0,en,Question reality.,Released,English,US
tt15257160,862968.0,0.0,0.0,1.8362,6.66,748.0,en,An American excess story.,Released,English,"US, GB"
tt0031385,42852.0,0.0,0.0,1.2646,7.371,136.0,en,"At The Top Of The Year's ""Ten Best"" - The picture that earns for 1939 a proud place in motion-picture history!",Released,"English, Italian",GB
tt0095274,46021.0,0.0,1561000.0,0.9982,6.0,41.0,en,It's a long fall from high society,Released,English,GB
tt1305871,31688.0,0.0,0.0,0.9854,7.257,37.0,en,,Released,"English, Latvian",LV
tt0309912,29339.0,10000000.0,3651462.0,2.5653,6.865,192.0,en,EVERY FAMILY NEEDS A HERO.,Released,English,"GB, US"
tt0790665,6309.0,0.0,8272729.0,3.3908,5.296,157.0,en,,Released,English,"CA, ZA, GB"
tt7456310,484641.0,34000000.0,31626978.0,8.9608,6.71,2939.0,en,Never make the weapon the target,Released,"Russian, Italian, English, Dutch","FR, GP, RU, RS, US"
tt0808244,16899.0,0.0,0.0,1.2998,6.465,446.0,en,Let's Misbehave!,Released,English,"CA, GB"
tt0880502,2014.0,3800000.0,17804565.0,0.6869,7.229,349.0,de,,Released,"German, Turkish, English","DE, TR"
tt0048250,151431.0,0.0,0.0,0.6511,6.611,27.0,en,,Released,English,GB
tt0074292,32037.0,6000000.0,15300000.0,1.5494,6.231,225.0,en,The Fear Is Spreading,Released,"German, Italian, French, Swedish, English","DE, IT, GB, US"
tt5013280,,,,,,,,,,,
tt1915533,164804.0,0.0,0.0,0.2562,4.8,10.0,en,,Released,English,
tt0070868,53868.0,0.0,0.0,6.9244,6.299,162.0,en,Everything that makes life worth Leaving!,Released,English,"GB, US"
tt5295134,378089.0,0.0,0.0,0.1945,8.9,25.0,it,,Released,Italian,IT
tt0054189,10363.0,0.0,0.0,1.8676,7.6,585.0,fr,Passion at ten. Envy at eleven. Murder at noon.,Released,"English, French, Italian","FR, IT"
tt1715336,227700.0,4357373.0,1200000.0,3.7798,6.486,708.0,en,Don't let her in.,Released,English,"CA, FR, ES, GB, US"
tt13518950,,,,,,,,,,,
tt0357277,9947.0,43000000.0,56681566.0,4.3202,5.047,2616.0,en,Looks CAN kill.,Released,"English, Japanese",US
tt1440345,53487.0,25000000.0,11790979.0,1.1209,6.983,1295.0,en,A former rockstar is hunting down a Nazi criminal. This could be his greatest hit.,Released,"English, Hebrew","IT, FR, IE"
tt3550434,,,,,,,,,,,
tt12703292,945897.0,0.0,0.0,0.734,6.38,121.0,es,,Released,"French, English, Spanish",ES
tt3799232,454983.0,0.0,0.0,8.4663,7.2,7412.0,en,"She can tell her best friend anything, except this one thing.",Released,English,GB
tt3110960,262958.0,0.0,4825184.0,0.9848,6.734,203.0,en,Where Anything Goes and Everyone Belongs.,Released,"Irish, English","GB, IE, FR, BE"
tt0093863,442540.0,250000.0,0.0,1.9387,4.182,11.0,fi,,Released,Finnish,FI
tt0035440,100526.0,0.0,0.0,1.563,6.158,19.0,en,Strange Emotion Stir the Pulse...when LOVE and PASSION clash in the world's loneliest outpost!,Released,English,US
tt0212985,9740.0,87000000.0,351692268.0,1.6505,6.773,5115.0,en,His genius undeniable. His evil unspeakable. His name...Hannibal.,Released,English,"GB, US"
tt0144869,453081.0,0.0,0.0,0.4206,7.0,12.0,el,,Released,Greek,GR
tt1181840,204436.0,33746302.0,3484370.0,2.9269,7.213,750.0,fr,"He must never touch the hands of the clock. He must master his anger. He must never, ever fall in love.",Released,"French, English","FR, BE"
tt18412256,945961.0,80000000.0,350865342.0,13.7423,7.169,4358.0,en,"In space, no one can hear you.",Released,"Danish, Dutch, English",US
tt0284837,9298.0,7000000.0,23280529.0,2.36,6.049,1468.0,en,Me iz introducin a white paper.,Released,"English, Spanish, French","FR, DE, GB, US"
tt0060138,20108.0,0.0,39388.0,1.2958,7.527,501.0,fr,,Released,"French, Latin","FR, SE"
tt0058564,42790.0,0.0,0.0,1.0343,7.611,166.0,it,,Released,Italian,"IT, FR"
tt1661275,340101.0,11795877.0,3603484.0,2.3676,6.58,438.0,en,In the fight for freedom everyone played a part.,Released,English,"FR, SE, GB"
tt12758060,726759.0,0.0,0.0,4.893,7.642,1679.0,en,The game you couldn't put down. The story you couldn't make up.,Released,"English, Hungarian, Japanese, Russian",GB
tt0112679,22625.0,15000000.0,45000000.0,1.3744,6.2,95.0,en,For everyone who ever thought the person they loved was out of their reach,Released,English,"IE, GB"
tt1596365,65086.0,32000000.0,129000000.0,3.221,6.14,3629.0,en,What did they see?,Released,English,"CA, GB"
tt0105682,48150.0,0.0,1666511.0,1.1124,7.234,220.0,fr,,Released,French,FR
tt1435513,75802.0,0.0,9504139.0,2.1791,6.7,854.0,en,A comedy about the birth of the vibrator in Victorian England.,Released,English,"GB, LU, FR, DE, CH"
tt0274711,11458.0,20000000.0,5484302.0,1.5626,5.237,179.0,en,,Released,English,"DE, US"
tt0433400,10033.0,0.0,50817508.0,3.5023,6.206,1758.0,en,He loves her. She loves him not.,Released,English,"DE, US"
tt0800322,21163.0,605370.0,0.0,0.3102,4.2,6.0,en,,Released,English,GB
tt0318649,7364.0,130000000.0,119269486.0,7.9017,5.9,1606.0,en,Adventure has a new destination.,Released,"English, French, Arabic","DE, MA, ES, GB, US"
tt0460989,1116.0,6500000.0,22900000.0,1.2796,7.3,875.0,en,War has cost them their innocence... Freedom will cost them their blood.,Released,"Irish, Latin, English","IE, GB, DE, IT, ES"
tt7160372,467244.0,15000000.0,52631884.0,5.3828,7.011,2511.0,en,,Released,"German, Polish, Yiddish","PL, GB, US"
tt0099566,31651.0,0.0,1494399.0,1.2996,6.941,102.0,en,It Owns Him...It Possesses Him...And It Could Even Destroy Him,Released,English,IE
tt1935194,404733.0,28210303.0,11247280.0,2.7296,6.1,993.0,en,Think fast. Drive faster.,Released,"English, French, German","BE, FR, US, GB"
tt0090667,9318.0,0.0,0.0,1.3982,6.769,711.0,fr,,Released,French,"DK, FR"
tt1400502,,,,,,,,,,,
tt1132285,136911.0,25000000.0,0.0,1.1564,5.589,303.0,en,Based on Actual Events,Released,English,US
tt0408777,276.0,0.0,0.0,1.1805,7.164,374.0,de,Every heart is a revolutionary cell.,Released,German,"AT, DE"
tt0069536,58061.0,0.0,0.0,1.136,6.4,66.0,it,His courage and love cannot be equaled.,Released,Italian,"FR, IT, ES"
tt2446042,260346.0,48000000.0,325800000.0,8.0957,6.259,6073.0,en,It ends here,Released,English,"FR, US, ES"
tt0057591,25253.0,0.0,0.0,3.0727,7.732,552.0,fr,,Released,"German, French, English","FR, DE, IT"
tt5635086,428493.0,0.0,2559939.0,2.2473,7.751,967.0,en,,Released,"English, Romanian",GB
tt0795441,16564.0,4000000.0,530048.0,2.3279,6.7,201.0,nl,A country occupied... A child's innocence lost.,Released,"English, Dutch, German","NL, BE"
tt0270846,31117.0,0.0,9109322.0,1.1952,2.936,164.0,en,Meet the new generation of superheroes.,Released,English,"DE, GB, US"
tt0067924,29960.0,0.0,0.0,0.8547,5.881,126.0,en,Human fangs ripping throats - no sawdust can soak up the torrent of blood!,Released,English,GB
tt1379182,38810.0,275000.0,110248.0,4.9399,7.051,2565.0,el,,Released,Greek,GR
tt0074291,42236.0,0.0,0.0,0.9746,6.9,243.0,it,And Now... after four years of preparation and production...,Released,"English, Czech, French, Italian, Latin, Hungarian, German",IT
tt1045772,8952.0,13000000.0,20768906.0,2.5237,6.419,1788.0,en,The Conman who wouldn't go straight.,Released,English,"FR, US"
tt0053459,31417.0,0.0,58656.0,1.5153,7.586,788.0,fr,The horror film with a heart of mystery.,Released,French,"FR, IT"
tt0762110,1922.0,4500000.0,10610835.0,2.7647,6.913,173.0,en,,Released,English,"BE, FR, DE, GB, LU"
tt0057603,28043.0,0.0,0.0,1.3273,7.185,481.0,it,A story that goes beyond the boundaries of the Supernatural to the half-world of the living dead...Where a woman's soul inhabits a fly's body...Where vampires suck only the blood of those they love dearest.,Released,Italian,"FR, IT"
tt0084509,30060.0,1200000.0,423281.0,1.558,7.85,283.0,en,Escape to a different world...and share the adventure of a lifetime.,Released,English,GB
tt0492486,14456.0,0.0,4910682.0,1.1989,4.868,398.0,en,Get ready to get wasted.,Released,English,"IE, GB, DK"
tt0120894,1448.0,0.0,0.0,1.1762,5.762,103.0,en,He seduces for blood.,Released,English,GB
tt2493486,308504.0,40000000.0,3643591.0,3.5345,6.407,1140.0,en,,Released,English,"CZ, JP, KR, US"
tt1228987,41402.0,20000000.0,24145613.0,2.5244,6.791,2175.0,en,Innocence dies. Abby doesn't.,Released,English,"SE, GB, US"
tt0120324,10223.0,17000000.0,16316273.0,2.428,7.206,1056.0,en,Sometimes good people do evil things.,Released,English,"US, GB, FR, JP, DE"
tt1865408,,,,,,,,,,,
tt2229511,222461.0,0.0,0.0,2.613,6.361,458.0,en,The legend reborn,Released,English,RO
tt0089816,41166.0,10000000.0,6148000.0,1.3378,5.7,47.0,en,To know the pleasure of power. To feel the heat of passion. To stretch life to the absolute limit. She would settle for nothing less.,Released,English,"GB, US"
tt0018876,35832.0,0.0,0.0,0.5416,5.659,82.0,en,,Released,No Language,GB
tt2719848,253412.0,55000000.0,203427584.0,7.0004,6.826,5158.0,en,The storm awaits.,Released,English,"IS, GB, US"
tt1268208,17910.0,0.0,0.0,0.6961,3.258,31.0,en,Nice to have your friends for dinner...,Released,English,GB
tt3901826,435129.0,0.0,312381.0,3.8608,7.8,908.0,en,,Released,"English, Italian","CA, IE, LU, US"
tt13822738,785985.0,0.0,0.0,1.0078,6.057,507.0,fr,Two cops. One case. No clue.,Released,French,FR
tt1480650,787589.0,0.0,0.0,0.7573,0.0,0.0,en,She's got a rubbish lifestyle. She's got a naff boyfriend. She's got a stupid boss. She's...GOT TO RUN.,Released,,
tt8327628,,,,,,,,,,,
tt0041546,11898.0,0.0,0.0,1.2872,7.632,593.0,en,He chopped down the family tree...,Released,English,GB
tt0795493,4787.0,15000000.0,22687639.0,1.0459,6.283,821.0,en,Family is family. Blood is blood.,Released,English,"FR, GB, US"
tt3357750,,,,,,,,,,,
tt0120604,5470.0,20000000.0,1531251.0,2.4302,4.352,243.0,en,,Released,English,"FR, US"
tt0399327,9074.0,33000000.0,13485145.0,2.4172,5.81,610.0,en,One guy walks the walk. The other talks and talks.,Released,English,"US, DE, TR, FR"
tt0340855,504.0,8000000.0,58469210.0,3.7658,7.209,2499.0,en,Based on a true story.,Released,English,"US, DE"
tt0100240,34636.0,32000000.0,16283667.0,11.065,5.775,868.0,de,Begin an all new adventure as a young boy returns to a world of wonder on the wings of his imagination.,Released,English,DE
tt4120176,374465.0,2100000.0,282382.0,2.2365,6.5,334.0,fr,,Released,"English, German, French","DE, FR"
tt0363163,613.0,16000000.0,92181574.0,3.9118,7.859,4220.0,de,"April 1945, a nation awaits its... Downfall",Released,"Hungarian, German, Russian","AT, DE, IT"
tt0337631,1589.0,8000000.0,151869.0,0.9209,5.8,21.0,en,,Released,English,"GB, IE, DE"
tt0071275,5482.0,0.0,0.0,1.3136,7.468,284.0,it,"Lock the doors, rollup the windows, and buckle up… for the ride of your life!",Released,Italian,IT
tt0050861,24012.0,0.0,0.0,1.1621,6.369,195.0,en,SOME COUNTRIES HAVE A MEDAL FOR EVERYTHING,Released,"German, English, French, Georgian","GB, US"
tt1139319,33035.0,0.0,0.0,0.5207,6.071,78.0,en,A black comedy about screenwriting and slightly fatal accidents,Released,English,IE
tt8896206,1095454.0,980.0,0.0,0.1591,0.0,0.0,de,,Post Production,"German, English",CH
tt1691323,62321.0,0.0,69961.0,0.5283,6.1,153.0,el,"Sexy, strange and beautifully deranged.",Released,"English, French, Greek",GR
tt1441912,59468.0,0.0,13900000.0,3.7632,7.118,635.0,en,You don't choose a life. You live one.,Released,"French, English, Spanish","ES, US"
tt6475714,458576.0,60000000.0,42145959.0,5.0297,6.527,3503.0,en,"Behind our world, there is another.",Released,English,"CN, DE, JP, CA"
tt1488163,46788.0,0.0,24998.0,2.1766,5.2,136.0,en,MAKE IT! MAKE IT! DON'T FAKE IT!,Released,English,"GB, US"
tt4695098,408185.0,5500000.0,0.0,0.8488,5.607,117.0,en,,Released,English,IE
tt0106856,37094.0,25000000.0,40903593.0,5.3936,7.391,4012.0,en,The adventures of an ordinary man at war with the everyday world.,Released,"English, Spanish, Korean","US, FR"
tt0075824,5781.0,0.0,2864.0,9.7695,7.44,436.0,fr,Luis Buñuel's masterpiece,Released,"Spanish, French","FR, ES"
tt3825638,287495.0,0.0,4574756.0,0.9195,7.183,598.0,de,,Released,German,DE
tt0337909,8696.0,10000000.0,96542059.0,3.0249,6.531,397.0,en,Some ladies will do anything for a good cause.,Released,English,GB
tt0211915,194.0,10000000.0,173921954.0,7.3273,7.917,12261.0,fr,She’ll change your life.,Released,"French, Russian","FR, DE"
tt0062990,74896.0,0.0,19100000.0,0.6694,6.1,21.0,en,The Fox ... symbol of the male.,Released,English,CA
tt2557478,268896.0,150000000.0,290061297.0,6.8182,6.122,5259.0,en,Rise up.,Released,English,US
tt2325977,245846.0,10000000.0,111107.0,1.0436,5.278,275.0,en,To find the truth they must lose themselves.,Released,English,"AU, FR, IE, US"
tt0067637,64345.0,0.0,0.0,1.686,5.5,53.0,fr,"A Bawdy, Brawling, Bouncing Western Comedy!",Released,French,"FR, IT, ES, GB"
tt1782540,,,,,,,,,,,
tt14592948,990691.0,0.0,0.0,1.5402,6.3,354.0,da,,Released,Danish,"SE, DK"
tt8260226,451713.0,0.0,0.0,2.1603,6.591,226.0,fr,,Released,French,"BE, FR"
tt7778680,514586.0,0.0,0.0,1.2608,6.7,79.0,hi,,Released,"English, Hindi","FR, DE, IN, US"
tt1132620,15472.0,13000000.0,109421911.0,3.6663,7.529,3173.0,sv,Based on the Worldwide Best Seller,Released,"Swedish, English","DK, DE, NO, SE"
tt0044658,71985.0,0.0,0.0,0.556,6.579,19.0,en,,Released,English,GB
tt6108178,419743.0,6000000.0,8000000.0,4.9116,6.883,1270.0,en,Love is an act of defiance,Released,"English, Hebrew","IE, GB, US"
tt6823148,454527.0,24350000.0,2652725.0,4.9819,6.6,1131.0,fr,"I don't know God's ways, but he works his will through me.",Released,"French, Latin","BE, FR, NL"
tt0059800,660.0,9000000.0,141200000.0,6.0274,6.668,2580.0,en,Look up! Look down! Look out! Here comes the biggest Bond of all!,Released,"English, French",GB
tt3565328,,,,,,,,,,,
tt0096426,29095.0,3000000.0,808114.0,2.6349,6.153,327.0,en,Stop on by and give afterlife a try.,Released,English,"DE, GB, US"
